,题号,模型答案,正确答案
32,5.3,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：3．对该求助者产生心理问题的原因进行分析。（10 分）
你的解答是（仅回复你对这个问题的回答）：","1） 生物原因（2 分）： 未见明显的生物学原因。（0.5 分）
2） 社会原因（2 分）
①诱发事件： 自己不情愿， 但被组织确定专业。（0.5 分）
②家庭教养： 从小家教严格。（0.5 分）
③目前的社会支持系统未能提供有效的帮助。（0.5 分）
3） 心理原因（2 分）
①人格特点： 内向， 追求完美。（0.5 分）
②行为模式消极， 缺乏解决问题的策略和技巧。（0.5 分）
③认知因素： 认为领导偏心（0.5 分）， 具有不合理信念（0.5 分）。"
33,5.4,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：4．请根据合理情绪疗法的理论， 简述求助者不合理信念及其表现。（20 分）
你的解答是（仅回复你对这个问题的回答）：","1） 绝对化要求（4 分）， 表现： 领导不该让自己转业。（2 分）
2） 过分概括化（或以偏概全） （4 分）， 表现： 因为被迫转业， 就觉得自己的人生很失
败。（2 分）
3） 糟糕至极（4 分）， 表现： 转业将彻底毁掉前途、婚姻， 甚至人生。（4 分）"
34,5.5,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：5．在本案例中咨询师与求助者共情时应该注意什么？ （10 分）
你的解答是（仅回复你对这个问题的回答）：","1） 咨询师要从求助者而不是自己的角度来看待求助者及其存在的问题。（2 分）
2） 要设身处地地理解求助者。（1 分）
3） 共情要因人而异。（1 分）
4） 应把握时机（1 分）， 要适度（1 分）。
5） 要善于把握角色。（1 分）
6） 要善于使用肢体语言。（1 分）
7） 要考虑求助者的特点与文化特征。（1 分）
8） 咨询师应验证是否与求助者产生了共情。（1 分）"
35,5.6,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：6．咨询中对求助者使用了生物反馈训练， 简述生物反馈法的基本原理。（10 分）
你的解答是（仅回复你对这个问题的回答）：","生物反馈法是通过电子仪器（1 分） 将个体在通常情况下不能意识到的（1 分） 体内生
理功能（1 分） 予以描记（1 分）， 并转换为数据、图形或声、光等反馈信号（1 分）， 让求
助者（0.5 分） 根据反馈信号的变化（0.5 分）， 在咨询师的指导下有意识地通过呼吸、冥
想等方法（1 分）， 了解并学习（0.5 分） 调节自己体内不随意的（0.5 分） 内脏机能（0.5
分） 及其他躯体机能（0.5 分）， 达到防治疾病的目的（1 分）。"
36,5.7,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 35 岁， 本科学历， 已婚。】
**心理咨询内容如下**：【求助者是军队干部， 半年前被组织确定转业。求助者当时很震惊， 不敢相
信。自己不想转业， 经多方努力， 最终也没改变组织的决定。求助者认为领导偏心， 重用溜
须拍马的人， 认为领导不该让自己转业， 恨自己过于本分不会拉关系。担心自己军龄短， 不
能留在现在工作和生活的城市。担心如果转业回家乡， 妻儿不会跟他回到老家的县城， 害怕
妻子跟他离婚， 担心孩子得不到良好的教育。又担心自己这个年龄到了地方后找不到合适的
单位， 担心胜任不了地方岗位的工作。他觉得让他转业将彻底毁掉他的前途、婚姻甚至是人
生。很后悔参军入伍， 觉得自己的人生很失败， 气愤但又无奈。自从知道转业的消息后， 烦
躁不安， 夜间辗转反侧， 难以入睡， 有时借助饮酒或服安眠药勉强能够睡一会儿， 醒来也经
常一身冷汗。经常感到头痛、心慌、胸闷， 吸烟饮酒的量明显增加。不想下楼， 不愿见人，
借故不参加各种聚会。自己也察觉到自己出了问题， 想摆脱但难以控制， 在妻子的劝说下前
来咨询。
心理咨询师观察了解到的情况： 求助者出生于某县城， 父母亲都是普通干部， 从小家教
严格， 较内向。18 岁参军， 后入军校学习， 毕业后在某大城市的部队机关工作。妻子反映
其工作努力， 人际关系良好， 但心胸较窄， 爱较真， 追求完美。近期曾经数次到医院看病，
但未发现明显器质性病变。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：7．咨询师对该求助者使用了求助者中心疗法， 罗杰斯认为咨询关系是求助者发生积极改变的充分必要条件。简述Cain （2002） 是如何表述这种关系的。（10 分）
你的解答是（仅回复你对这个问题的回答）：","1） 两个人有心理意义上的接触。（1 分）
2） 第一个人， 我们称其为求助者（1 分）， 处于不一致的状态， 具有攻击性或处于焦虑
中（1 分）。
3） 第二个人， 我们称其为咨询师（1 分）， 他在这种关系中是一致的或处于内部整合的
状态（1 分）。
4） 咨询师无条件地接受和关注求助者。（2 分）
5） 咨询师与求助者共情（1 分）， 并努力与求助者交流（1 分）。
6） 咨询师对求助者表达共情的交流和无条件关注是最基本的。（1 分）"
37,6.1,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 42 岁， 汉族， 未婚， 研究生学历， 公司职员。】
**心理咨询内容如下**：【我的家庭非常传统， 父母文化程度不高， 但从小就对我们的教育抓得紧， 我应该属于懂
事听话的孩子， 没干过让父母操心、生气的事。大学毕业后我到国外留学， 在这期间喜欢上
一个来自中国的同学并恋爱。可谈到婚嫁遇到了问题， 她父母已经移居国外了， 她不想在国
内生活， 我曾经尝试说服父母， 与她结婚并在国外生活， 我妈妈听说我要结婚不回国了， 急
得血压升高， 犯了心脏病， 住进了医院。我恐怕妈妈还出事， 只好使用缓兵之计。但到底在
哪里生活这个矛盾始终无法调和， 弄得我们都非常痛苦。就这样拖了两三年， 都毕业了也没
个结果。我毕业后在国外找了工作， 但偏偏父亲患了癌症， 需要人照顾， 最后不得不回到国
内。我和女朋友都知道， 我回国了这次恋爱也就结束了， 而最后事实上也确是如此。我觉得
上天对我不公平， 刚回来时没心情谈恋爱， 期间别人给我介绍过， 也见了一些女孩子。有的
我看不上， 不想委屈自己。有的看上了， 但别人看不上我。一晃十几年过去了， 至今还是单
身。我感觉这些年总是高兴不起来， 没有什么想干的， 对什么都不感兴趣， 记忆力下降， 很
容易忘事， 有医生说我是“神经衰弱”。家人、朋友都很关心我， 劝我想开些。可我为这些
破事都快烦死了。不上班的时候我都不下楼， 不愿与他人来往， 同学间的聚会我也都推掉
了， 连以往坚持多年的锻炼也放弃了。常常不舒服， 咳嗽， 心慌、胸闷， 耳鸣， 才40 多岁
血压就高， 晚上睡不着， 有时就是睡着了也就才睡四五个小时， 还经常做噩梦。面对这种情
况我也非常着急， 也觉得不该这样， 我应该享受生活， 而不应该苦恼地活着， 但就是改变不
了心情， 为此更烦。请您一定要帮助我。
心理咨询师观察了解到的情况： 求助者家教比较严格， 有2 个姐姐， 家中只有他一个男
孩， 生活上比较娇惯， 求助者对自己要求很严格， 做事认真。家人反映其遇事较真， 爱抬
杠。但工作努力、勤奋， 人际关系良好， 平常身体健康。曾有几次恋爱经历， 但都没有成
功。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：1．对该求助者需要考虑哪些诊断。（20 分）
你的解答是（仅回复你对这个问题的回答）：","1） 严重心理问题。（2 分）
2） 抑郁性神经症。（8 分）
3） 人格障碍。（6 分）
4） 躯体疾病。（4 分）"
38,6.2,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 42 岁， 汉族， 未婚， 研究生学历， 公司职员。】
**心理咨询内容如下**：【我的家庭非常传统， 父母文化程度不高， 但从小就对我们的教育抓得紧， 我应该属于懂
事听话的孩子， 没干过让父母操心、生气的事。大学毕业后我到国外留学， 在这期间喜欢上
一个来自中国的同学并恋爱。可谈到婚嫁遇到了问题， 她父母已经移居国外了， 她不想在国
内生活， 我曾经尝试说服父母， 与她结婚并在国外生活， 我妈妈听说我要结婚不回国了， 急
得血压升高， 犯了心脏病， 住进了医院。我恐怕妈妈还出事， 只好使用缓兵之计。但到底在
哪里生活这个矛盾始终无法调和， 弄得我们都非常痛苦。就这样拖了两三年， 都毕业了也没
个结果。我毕业后在国外找了工作， 但偏偏父亲患了癌症， 需要人照顾， 最后不得不回到国
内。我和女朋友都知道， 我回国了这次恋爱也就结束了， 而最后事实上也确是如此。我觉得
上天对我不公平， 刚回来时没心情谈恋爱， 期间别人给我介绍过， 也见了一些女孩子。有的
我看不上， 不想委屈自己。有的看上了， 但别人看不上我。一晃十几年过去了， 至今还是单
身。我感觉这些年总是高兴不起来， 没有什么想干的， 对什么都不感兴趣， 记忆力下降， 很
容易忘事， 有医生说我是“神经衰弱”。家人、朋友都很关心我， 劝我想开些。可我为这些
破事都快烦死了。不上班的时候我都不下楼， 不愿与他人来往， 同学间的聚会我也都推掉
了， 连以往坚持多年的锻炼也放弃了。常常不舒服， 咳嗽， 心慌、胸闷， 耳鸣， 才40 多岁
血压就高， 晚上睡不着， 有时就是睡着了也就才睡四五个小时， 还经常做噩梦。面对这种情
况我也非常着急， 也觉得不该这样， 我应该享受生活， 而不应该苦恼地活着， 但就是改变不
了心情， 为此更烦。请您一定要帮助我。
心理咨询师观察了解到的情况： 求助者家教比较严格， 有2 个姐姐， 家中只有他一个男
孩， 生活上比较娇惯， 求助者对自己要求很严格， 做事认真。家人反映其遇事较真， 爱抬
杠。但工作努力、勤奋， 人际关系良好， 平常身体健康。曾有几次恋爱经历， 但都没有成
功。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：2．请对该求助者产生心理问题的原因进行分析。（20 分）
你的解答是（仅回复你对这个问题的回答）：","1） 生物原因（3 分）： 男性， 42 岁（1 分）， 有高血压（1 分）。
2） 心理原因（3 分）
性格特点： 对自己要求严格、做事认真（1 分）， 偏执（1 分）。
具有不合理认知（1 分）： 因为与交往多年的女友无奈分手， 便认为上天对其不公， 属
于以偏概全（或过分概括化）。（1 分）
行为模式消极， 缺乏解决问题的策略和技巧。（1 分）
3） 社会原因（3 分）： 曾经与交往多年的女友无奈分手（1 分）； 父亲患癌症（1 分）；
曾约会多名女孩， 但没能恋爱、结婚（1 分）； 缺乏有效的社会支持系统的帮助（1 分） 。"
39,6.3,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 42 岁， 汉族， 未婚， 研究生学历， 公司职员。】
**心理咨询内容如下**：【我的家庭非常传统， 父母文化程度不高， 但从小就对我们的教育抓得紧， 我应该属于懂
事听话的孩子， 没干过让父母操心、生气的事。大学毕业后我到国外留学， 在这期间喜欢上
一个来自中国的同学并恋爱。可谈到婚嫁遇到了问题， 她父母已经移居国外了， 她不想在国
内生活， 我曾经尝试说服父母， 与她结婚并在国外生活， 我妈妈听说我要结婚不回国了， 急
得血压升高， 犯了心脏病， 住进了医院。我恐怕妈妈还出事， 只好使用缓兵之计。但到底在
哪里生活这个矛盾始终无法调和， 弄得我们都非常痛苦。就这样拖了两三年， 都毕业了也没
个结果。我毕业后在国外找了工作， 但偏偏父亲患了癌症， 需要人照顾， 最后不得不回到国
内。我和女朋友都知道， 我回国了这次恋爱也就结束了， 而最后事实上也确是如此。我觉得
上天对我不公平， 刚回来时没心情谈恋爱， 期间别人给我介绍过， 也见了一些女孩子。有的
我看不上， 不想委屈自己。有的看上了， 但别人看不上我。一晃十几年过去了， 至今还是单
身。我感觉这些年总是高兴不起来， 没有什么想干的， 对什么都不感兴趣， 记忆力下降， 很
容易忘事， 有医生说我是“神经衰弱”。家人、朋友都很关心我， 劝我想开些。可我为这些
破事都快烦死了。不上班的时候我都不下楼， 不愿与他人来往， 同学间的聚会我也都推掉
了， 连以往坚持多年的锻炼也放弃了。常常不舒服， 咳嗽， 心慌、胸闷， 耳鸣， 才40 多岁
血压就高， 晚上睡不着， 有时就是睡着了也就才睡四五个小时， 还经常做噩梦。面对这种情
况我也非常着急， 也觉得不该这样， 我应该享受生活， 而不应该苦恼地活着， 但就是改变不
了心情， 为此更烦。请您一定要帮助我。
心理咨询师观察了解到的情况： 求助者家教比较严格， 有2 个姐姐， 家中只有他一个男
孩， 生活上比较娇惯， 求助者对自己要求很严格， 做事认真。家人反映其遇事较真， 爱抬
杠。但工作努力、勤奋， 人际关系良好， 平常身体健康。曾有几次恋爱经历， 但都没有成
功。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：3．请分析求助者内心冲突的类型。（10 分）
你的解答是（仅回复你对这个问题的回答）：","1） 既往的冲突类型
趋避冲突（2 分）： 想与女友在国外结婚和生活， 但不得不回国照顾患病的父亲。（1
分）
常形冲突（2 分）： 求助者上述心理冲突与现实处境密切相关， 有明显的道德色彩。（1
分）
2） 延续到当前的心理冲突
变形冲突（3 分）： 求助者多年来总是高兴不起来， 对什么都不感兴趣。自己也认为应
该享受生活， 而不是苦恼地活着， 但就是改变不了心情， 为此更加烦恼。（1 分）"
40,6.4,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 42 岁， 汉族， 未婚， 研究生学历， 公司职员。】
**心理咨询内容如下**：【我的家庭非常传统， 父母文化程度不高， 但从小就对我们的教育抓得紧， 我应该属于懂
事听话的孩子， 没干过让父母操心、生气的事。大学毕业后我到国外留学， 在这期间喜欢上
一个来自中国的同学并恋爱。可谈到婚嫁遇到了问题， 她父母已经移居国外了， 她不想在国
内生活， 我曾经尝试说服父母， 与她结婚并在国外生活， 我妈妈听说我要结婚不回国了， 急
得血压升高， 犯了心脏病， 住进了医院。我恐怕妈妈还出事， 只好使用缓兵之计。但到底在
哪里生活这个矛盾始终无法调和， 弄得我们都非常痛苦。就这样拖了两三年， 都毕业了也没
个结果。我毕业后在国外找了工作， 但偏偏父亲患了癌症， 需要人照顾， 最后不得不回到国
内。我和女朋友都知道， 我回国了这次恋爱也就结束了， 而最后事实上也确是如此。我觉得
上天对我不公平， 刚回来时没心情谈恋爱， 期间别人给我介绍过， 也见了一些女孩子。有的
我看不上， 不想委屈自己。有的看上了， 但别人看不上我。一晃十几年过去了， 至今还是单
身。我感觉这些年总是高兴不起来， 没有什么想干的， 对什么都不感兴趣， 记忆力下降， 很
容易忘事， 有医生说我是“神经衰弱”。家人、朋友都很关心我， 劝我想开些。可我为这些
破事都快烦死了。不上班的时候我都不下楼， 不愿与他人来往， 同学间的聚会我也都推掉
了， 连以往坚持多年的锻炼也放弃了。常常不舒服， 咳嗽， 心慌、胸闷， 耳鸣， 才40 多岁
血压就高， 晚上睡不着， 有时就是睡着了也就才睡四五个小时， 还经常做噩梦。面对这种情
况我也非常着急， 也觉得不该这样， 我应该享受生活， 而不应该苦恼地活着， 但就是改变不
了心情， 为此更烦。请您一定要帮助我。
心理咨询师观察了解到的情况： 求助者家教比较严格， 有2 个姐姐， 家中只有他一个男
孩， 生活上比较娇惯， 求助者对自己要求很严格， 做事认真。家人反映其遇事较真， 爱抬
杠。但工作努力、勤奋， 人际关系良好， 平常身体健康。曾有几次恋爱经历， 但都没有成
功。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：4．咨询中应通过何种途径与方法与求助者建立良好咨询关系。（10 分）
你的解答是（仅回复你对这个问题的回答）：","心理咨询师与求助者建立良好咨询关系的途径与方法包括：
1） 尊重。（2 分）
2） 热情。（2 分）
3） 真诚。（2 分）
4） 共情。（2 分）
5） 积极关注。（2 分）"
41,6.5,"**说明**：你是一位专业的心理咨询助手，拥有丰富的心理学知识和心理咨询经验。现在有一道心理咨询背景下的案例分析题，需要你利用自己的心理学知识以及心理咨询经验进行解答。
**求助者的个人信息如下**：【求助者， 男性， 42 岁， 汉族， 未婚， 研究生学历， 公司职员。】
**心理咨询内容如下**：【我的家庭非常传统， 父母文化程度不高， 但从小就对我们的教育抓得紧， 我应该属于懂
事听话的孩子， 没干过让父母操心、生气的事。大学毕业后我到国外留学， 在这期间喜欢上
一个来自中国的同学并恋爱。可谈到婚嫁遇到了问题， 她父母已经移居国外了， 她不想在国
内生活， 我曾经尝试说服父母， 与她结婚并在国外生活， 我妈妈听说我要结婚不回国了， 急
得血压升高， 犯了心脏病， 住进了医院。我恐怕妈妈还出事， 只好使用缓兵之计。但到底在
哪里生活这个矛盾始终无法调和， 弄得我们都非常痛苦。就这样拖了两三年， 都毕业了也没
个结果。我毕业后在国外找了工作， 但偏偏父亲患了癌症， 需要人照顾， 最后不得不回到国
内。我和女朋友都知道， 我回国了这次恋爱也就结束了， 而最后事实上也确是如此。我觉得
上天对我不公平， 刚回来时没心情谈恋爱， 期间别人给我介绍过， 也见了一些女孩子。有的
我看不上， 不想委屈自己。有的看上了， 但别人看不上我。一晃十几年过去了， 至今还是单
身。我感觉这些年总是高兴不起来， 没有什么想干的， 对什么都不感兴趣， 记忆力下降， 很
容易忘事， 有医生说我是“神经衰弱”。家人、朋友都很关心我， 劝我想开些。可我为这些
破事都快烦死了。不上班的时候我都不下楼， 不愿与他人来往， 同学间的聚会我也都推掉
了， 连以往坚持多年的锻炼也放弃了。常常不舒服， 咳嗽， 心慌、胸闷， 耳鸣， 才40 多岁
血压就高， 晚上睡不着， 有时就是睡着了也就才睡四五个小时， 还经常做噩梦。面对这种情
况我也非常着急， 也觉得不该这样， 我应该享受生活， 而不应该苦恼地活着， 但就是改变不
了心情， 为此更烦。请您一定要帮助我。
心理咨询师观察了解到的情况： 求助者家教比较严格， 有2 个姐姐， 家中只有他一个男
孩， 生活上比较娇惯， 求助者对自己要求很严格， 做事认真。家人反映其遇事较真， 爱抬
杠。但工作努力、勤奋， 人际关系良好， 平常身体健康。曾有几次恋爱经历， 但都没有成
功。】
**请仔细阅读上述个人信息和心理咨询内容，并根据上述信息，站在一名专业心理咨询师的角度对下面的问题进行解答。回答时请紧扣题目，不要偏题**。
**问题**：5．在与该求助者商定咨询目标时， 应考虑哪些主要特征。（10 分）
你的解答是（仅回复你对这个问题的回答）：","1） 属于心理学范畴。（2 分）
2） 积极。（1 分）
3） 具体或量化。（2 分）
4） 可行。（1 分）
5） 可以评估。（1 分）
6） 双方共同商定。（2 分）
7） 多层次统一。（1 分）"
